,text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities,Topic,x,y,topic_color
2525,"Come and visit us at Power2Drive Europe, the international exhibition for charging infrastructure and e-mobility. 📅 The appointment is from 14 to 16 June 2023, at Messe Munchen. LOVATO Electric waits you in Hall B6 - Booth 120. #lovatoelectric #emobility #Power2Drive https://t.co/S1PU4M02Pe",0,1,2023-06-08 07:00:17+00:00,"['come', 'visit', 'u', 'power2drive', 'europe', 'international', 'exhibition', 'charging', 'infrastructure', 'emobility', '📅', 'appointment', '14', '16', 'june', '2023', 'messe', 'munchen', 'lovato', 'electric', 'wait', 'hall', 'b6', 'booth', '120', 'lovatoelectric', 'emobility', 'power2drive']",0.0,0.0,1.0,0.0,Neutral,[],[],0,3.7213402,-5.1058774,"(81, 149, 72)"
2526,"See you soon at Power2Drive Europe! Don’t forget to drop by our booth! 🚗⛽⚡

Learn more: https://t.co/GxXAWxR0Jr

#Power2Drive  #Power2Drive2023 #emobility #energy #technology #event #Germany #Europe #SOLUM #EVCharger https://t.co/LDu4lSxX9y",0,1,2023-06-07 16:10:34+00:00,"['see', 'soon', 'power2drive', 'europe', '’', 'forget', 'drop', 'booth', '🚗⛽⚡', 'learn', 'power2drive', 'power2drive2023', 'emobility', 'energy', 'technology', 'event', 'germany', 'europe', 'solum', 'evcharger']",0.181,0.095,0.724,-0.2263,Negative,['🚗⛽⚡'],"['power2drive2023', 'germany']",0,3.7712646,-5.0146494,"(81, 149, 72)"
2527,"We will take part in the 36th Electric Vehicle Symposium (#EVS36), organized by EDTA, which will be held on June 11-14.

We look forward to seeing you at booth 121 in sunny Sacramento

#EV #EVS #eMobility https://t.co/9j0Ml1IFZ3",0,1,2023-06-07 14:42:57+00:00,"['take', 'part', '36th', 'electric', 'vehicle', 'symposium', 'evs36', 'organized', 'edta', 'held', 'june', '1114', 'look', 'forward', 'seeing', 'booth', '121', 'sunny', 'sacramento', 'ev', 'ev', 'emobility']",0.0,0.118,0.882,0.4215,Positive,['evs36'],['sacramento'],0,2.4831083,-3.596033,"(81, 149, 72)"
2528,"Urzza EV Charger is LIVE at Hotel Meghalaya, #visakhapatnam

✅40kWh DC #fastcharger
✅Convenient, fast, and easy charging
✅Download the App: https://t.co/aRiDax8IKT

#ElectricVehicles #emobility https://t.co/jtXqvxQPuc",0,1,2023-06-07 11:38:14+00:00,"['urzza', 'ev', 'charger', 'live', 'hotel', 'meghalaya', 'visakhapatnam', '✅40kwh', 'dc', 'fastcharger', '✅convenient', 'fast', 'easy', 'charging', '✅download', 'app', 'electricvehicles', 'emobility']",0.0,0.146,0.854,0.4404,Positive,[],[],0,4.173573,-5.0604324,"(81, 149, 72)"
2529,"Attention all, rev up your interest in electric vehicles! 🚗💨 This article is a sign that EV is the future! If you're looking to future-proof your home or business, we've got you covered. Click the link to learn more. #WeAreEnviroSpark 
https://t.co/o25vUgRFOL",0,1,2023-06-06 14:58:01+00:00,"['attention', 'rev', 'interest', 'electric', 'vehicle', '🚗💨', 'article', 'sign', 'ev', 'future', 'youre', 'looking', 'futureproof', 'home', 'business', 'weve', 'got', 'covered', 'click', 'link', 'learn', 'weareenvirospark']",0.0,0.125,0.875,0.4588,Positive,['🚗'],[],0,3.40721,-3.9049013,"(81, 149, 72)"
2530,"@responsejp @havahava @Hilton Free charging is not “free”. Need a sustainable solution, which at least cover the cost. That’s the only path to EV adoption",0,1,2023-06-05 23:45:00+00:00,"['responsejp', 'havahava', 'hilton', 'free', 'charging', '“', 'free', '”', 'need', 'sustainable', 'solution', 'least', 'cover', 'cost', '’', 'path', 'ev', 'adoptio']",0.0,0.426,0.574,0.836,Positive,[],[],0,4.0093026,-4.7436085,"(81, 149, 72)"
2531,"Delta Electronics, an $8B powerhouse, aims to capture 40% of India's EV charging market. 
With a range of AC, DC, and fast chargers, plus 8,000 EV chargers installed in India and 1.5M shipped globally, they're driving the future of e-mobility.
#evfy #ElectricVehicles https://t.co/czF76LeGQ3 https://t.co/q2lpEKnaRJ",0,1,2023-06-07 07:33:06+00:00,"['delta', 'electronics', '8b', 'powerhouse', 'aim', 'capture', '40', 'india', 'ev', 'charging', 'market', 'range', 'ac', 'dc', 'fast', 'charger', 'plus', '8000', 'ev', 'charger', 'installed', 'india', '15m', 'shipped', 'globally', 'theyre', 'driving', 'future', 'emobility', 'evfy', 'electricvehicles']",0.0,0.0,1.0,0.0,Neutral,['delta electronics'],"['india', 'india']",0,3.9833255,-3.3049333,"(81, 149, 72)"
2532,ABB E-Mobility Unveils Flexible Depot Charging Solution for Electric Bus and Truck Fleets - https://t.co/5MNs326OvP https://t.co/jzQnlydjLd,0,1,2023-06-06 04:40:07+00:00,"['abb', 'emobility', 'unveils', 'flexible', 'depot', 'charging', 'solution', 'electric', 'bus', 'truck', 'fleet']",0.0,0.318,0.682,0.4939,Positive,['abb'],[],0,3.759074,-5.1019974,"(81, 149, 72)"
2533,"The mayor of London @SadiqKhan says over 80 new electric vehicle charging points will be delivered across London.

He announced this during a visit to Volta Trucks in Tottenham who have just launched their first ever electric HGV vehicle. https://t.co/m623b1JkvK",0,1,2023-06-08 09:29:31+00:00,"['mayor', 'london', 'sadiqkhan', 'say', '80', 'new', 'electric', 'vehicle', 'charging', 'point', 'delivered', 'across', 'london', 'announced', 'visit', 'volta', 'truck', 'tottenham', 'launched', 'first', 'ever', 'electric', 'hgv', 'vehicle']",0.0,0.061,0.939,0.128,Positive,[],"['london', 'london']",0,4.030631,-4.7593403,"(81, 149, 72)"
2534,"@EdConwaySky I think your last comment is the most important.

This debate is a bit ridiculous as electric is great for some things (cars) but it isn't as good for other things as other propulsion types (heavy machinery, energy storage etc.)

Rockets will never be able to use electricity...",0,1,2023-06-08 09:26:49+00:00,"['edconwaysky', 'think', 'last', 'comment', 'important', 'debate', 'bit', 'ridiculous', 'electric', 'great', 'thing', 'car', 'isnt', 'good', 'thing', 'propulsion', 'type', 'heavy', 'machinery', 'energy', 'storage', 'etc', 'rocket', 'never', 'able', 'use', 'electricity']",0.141,0.229,0.63,0.4756,Positive,[],[],0,3.3653,-4.080194,"(81, 149, 72)"
2535,"“Victorian Labor’s electric vehicle policy was already the world’s worst, and somehow it just got worse,” ⁦@DanielAndrewsMP⁩ #EV https://t.co/hweAddBW1n",0,1,2023-06-08 09:24:56+00:00,"['“', 'victorian', 'labor', '’', 'electric', 'vehicle', 'policy', 'already', 'world', '’', 'worst', 'somehow', 'got', 'worse', '”', '\u2066danielandrewsmp\u2069', 'ev']",0.396,0.0,0.604,-0.802,Negative,[],[],0,3.4465692,-4.1378965,"(81, 149, 72)"
2536,"@henrymance Not defending him! Just pointing out that burning coal to power an EV is dumb, as is using a vehicle with a lot of embedded carbon for low milage. Also the basic physics that lugging a smaller steel shell around the country with you uses less energy, however generated",0,1,2023-06-08 09:30:30+00:00,"['henrymance', 'defending', 'pointing', 'burning', 'coal', 'power', 'ev', 'dumb', 'using', 'vehicle', 'lot', 'embedded', 'carbon', 'low', 'milage', 'also', 'basic', 'physic', 'lugging', 'smaller', 'steel', 'shell', 'around', 'country', 'us', 'le', 'energy', 'however', 'generated']",0.161,0.063,0.776,-0.5106,Negative,[],[],0,3.4322886,-4.079255,"(81, 149, 72)"
2537,"How to guide: #EV charger plugs
To see which plug types work with your car, check the manual or the manufacturer’s website. Use filters in the Plugsurfing app to find public chargers with specific plugs.
TIP: You will need your own charging cable for Schuko &amp; AC chargers. https://t.co/2rV7nnqpPx",0,1,2023-06-08 09:25:35+00:00,"['guide', 'ev', 'charger', 'plug', 'see', 'plug', 'type', 'work', 'car', 'check', 'manual', 'manufacturer', '’', 'website', 'use', 'filter', 'plugsurfing', 'app', 'find', 'public', 'charger', 'specific', 'plug', 'tip', 'need', 'charging', 'cable', 'schuko', 'amp', 'ac', 'charger']",0.0,0.0,1.0,0.0,Neutral,['ac'],[],0,4.2433653,-5.0673456,"(81, 149, 72)"
2538,"@sarah_go_green @guardiannews The Mail is an echo chamber for the anti-EV crowd. 
Problem is, it reaffirms people’s misguided belief of:
“EV bad! Burning fossil fuels &amp; polluting good!”
“EV make car park collapse. Buy 5 litre V8 Range Rover instead”.
“Batteries are mined by children. Petrol is natures juice”",0,1,2023-06-08 09:25:07+00:00,"['sarahgogreen', 'guardiannews', 'mail', 'echo', 'chamber', 'antiev', 'crowd', 'problem', 'reaffirms', 'people', '’', 'misguided', 'belief', '“', 'ev', 'bad', 'burning', 'fossil', 'fuel', 'amp', 'polluting', 'good', '”', '“', 'ev', 'make', 'car', 'park', 'collapse', 'buy', '5', 'litre', 'v8', 'range', 'rover', 'instead', '”', '“', 'battery', 'mined', 'child', 'petrol', 'nature', 'juice', '”']",0.208,0.064,0.728,-0.7579,Negative,[],[],0,3.4071524,-4.0249176,"(81, 149, 72)"
2539,"@andylong @DrSimEvans @RevRachelMann @guardian I've been an EV driver for 3 years now. It suited my daily 50 mile round trip commute but suits my retirement lifestyle even more. Done some long distances in it, but we tend to use our self charging hybrid for those types of trips. I'm lucky to be able to charge at home though.",0,1,2023-06-08 09:15:34+00:00,"['andylong', 'drsimevans', 'revrachelmann', 'guardian', 'ive', 'ev', 'driver', '3', 'year', 'suited', 'daily', '50', 'mile', 'round', 'trip', 'commute', 'suit', 'retirement', 'lifestyle', 'even', 'done', 'long', 'distance', 'tend', 'use', 'self', 'charging', 'hybrid', 'type', 'trip', 'im', 'lucky', 'able', 'charge', 'home', 'though']",0.0,0.076,0.924,0.4215,Positive,['andylong drsimevans revrachelmann guardian'],[],0,4.0056324,-4.555067,"(81, 149, 72)"
2540,Alfa Romeo's first electric vehicle is expected to be based on the Jeep Avenger and feature unique styling inside and out #car #auto #cars https://t.co/1ciWWM0HMe,0,1,2023-06-08 09:09:17+00:00,"['alfa', 'romeo', 'first', 'electric', 'vehicle', 'expected', 'based', 'jeep', 'avenger', 'feature', 'unique', 'styling', 'inside', 'car', 'auto', 'car']",0.0,0.0,1.0,0.0,Neutral,['alfa romeo'],[],0,3.2922962,-3.522437,"(81, 149, 72)"
2541,"Hello EV driver 👋
Looking to save money whilst charging at home and drive on more renewables? 🌱
📲Check out our latest blog post and discover why Jedlix is the smart choice for EV drivers!  

👉 Get all the insights on https://t.co/mqVbj0oozX 

#EVcharging #RenewableEnergy https://t.co/b2dmXlNku3",0,1,2023-06-08 09:07:49+00:00,"['hello', 'ev', 'driver', '👋', 'looking', 'save', 'money', 'whilst', 'charging', 'home', 'drive', 'renewables', '🌱', '📲check', 'latest', 'blog', 'post', 'discover', 'jedlix', 'smart', 'choice', 'ev', 'driver', '👉', 'get', 'insight', 'evcharging', 'renewableenergy']",0.0,0.204,0.796,0.7096,Positive,[],[],0,3.983827,-4.9561667,"(81, 149, 72)"
2542,"As the electric vehicle industry is growing, CRE owners and developers are grappling with what to build and where.

https://t.co/iqF5OwYHFA

#ccim #ccimwa #commercialrealestate #developers #electricvehicle",0,1,2023-06-08 00:05:08+00:00,"['electric', 'vehicle', 'industry', 'growing', 'cre', 'owner', 'developer', 'grappling', 'build', 'ccim', 'ccimwa', 'commercialrealestate', 'developer', 'electricvehicle']",0.0,0.116,0.884,0.1779,Positive,[],[],0,3.1847425,-3.8284988,"(81, 149, 72)"
2543,"Someone explain to me what this is. How do I get inside? 

#ElectricVehicle #tesla #stock #TechNews #ev #cars #NYC https://t.co/xneQbtU84c",0,1,2023-06-07 21:54:12+00:00,"['someone', 'explain', 'get', 'inside', 'electricvehicle', 'tesla', 'stock', 'technews', 'ev', 'car', 'nyc']",0.0,0.0,1.0,0.0,Neutral,[],[],0,3.0599725,-3.605154,"(81, 149, 72)"
2544,"Get charged up for a better tomorrow! Introducing the latest in EV Charging Solutions! Take on your next road trip with confidence, knowing you can always find a charging station with our market-leading technology. #EvCharging #ElectricVehicle https://t.co/A09YxZXtaG",0,1,2023-06-07 19:30:01+00:00,"['get', 'charged', 'better', 'tomorrow', 'introducing', 'latest', 'ev', 'charging', 'solution', 'take', 'next', 'road', 'trip', 'confidence', 'knowing', 'always', 'find', 'charging', 'station', 'marketleading', 'technology', 'evcharging', 'electricvehicle']",0.061,0.29,0.648,0.7717,Positive,[],[],0,4.0466576,-4.976189,"(81, 149, 72)"
2545,I just published Colin-on-Cars — Volvo delivers first electric truck in South Africa https://t.co/LybFVauTnK @VolvoTrucks #trucks #trucking #trucklife #ElectricVehicle #fleetmanagement,0,1,2023-06-07 16:03:23+00:00,"['published', 'colinoncars', '—', 'volvo', 'delivers', 'first', 'electric', 'truck', 'south', 'africa', 'volvotrucks', 'truck', 'trucking', 'trucklife', 'electricvehicle', 'fleetmanagement']",0.0,0.0,1.0,0.0,Neutral,[],['south africa'],0,4.4442244,-3.8656352,"(81, 149, 72)"
2546,"Volvo just launched its first ""entry-level"" electric car, the EX30, base model will start from €36,590 https://t.co/x6bHxHhII1 #ElectricVehicle #ElectricVehicles #EVs #Mobility #Automotive #FutureMobility #Car #Geely #EV https://t.co/ESu052Wz2d",0,1,2023-06-07 14:41:14+00:00,"['volvo', 'launched', 'first', 'entrylevel', 'electric', 'car', 'ex30', 'base', 'model', 'start', '€36590', 'electricvehicle', 'electricvehicles', 'ev', 'mobility', 'automotive', 'futuremobility', 'car', 'geely', 'ev']",0.0,0.073,0.927,0.128,Positive,['volvo'],[],0,4.5247645,-3.92637,"(81, 149, 72)"
2547,". @volvocars Unveils the New Electric EX30 SUV: High Tech, Sustainable Design, and Affordable Luxury 

#ElectricVehicle #ElectricVehicles #Automotive #AutomotiveIndustry 

https://t.co/Z6JXs5b3rb",0,1,2023-06-07 13:03:41+00:00,"['volvocars', 'unveils', 'new', 'electric', 'ex30', 'suv', 'high', 'tech', 'sustainable', 'design', 'affordable', 'luxury', 'electricvehicle', 'electricvehicles', 'automotive', 'automotiveindustry']",0.0,0.0,1.0,0.0,Neutral,['ex30'],[],0,4.5471454,-3.9202917,"(81, 149, 72)"
2548,"The future when you switch to EV.💚

#VisionPro #RunR #ElectricVehicle https://t.co/vwoAkaZNYz",0,1,2023-06-07 11:36:37+00:00,"['future', 'switch', 'ev💚', 'visionpro', 'runr', 'electricvehicle']",0.0,0.0,1.0,0.0,Neutral,[],[],0,3.1852179,-3.6862705,"(81, 149, 72)"
2549,"https://t.co/M5fVvWrxXw
Top 50 Indian electric vehicles (EV) start-ups
#electricvehicle #indianstartupsev #evnews #electricfourwheeler #latestev #evupdate #evsindia",0,1,2023-06-07 04:40:00+00:00,"['top', '50', 'indian', 'electric', 'vehicle', 'ev', 'startup', 'electricvehicle', 'indianstartupsev', 'evnews', 'electricfourwheeler', 'latestev', 'evupdate', 'evsindia']",0.0,0.122,0.878,0.2023,Positive,[],[],0,3.7962883,-3.255422,"(81, 149, 72)"
2550,"REGISTER NOW for a very insightful Speaker &amp; Networking Session on 'Electric vehicles for Sustainable transportation in Canada'
by Toronto's sustainability experts!
July 5, 2023
6:30-8:30 pm
Ralph Thornton Community Centre, Toronto
LINK: https://t.co/gnCIlB2dgV

#electricvehicle https://t.co/X12X7FmbH1",0,1,2023-06-07 03:09:40+00:00,"['register', 'insightful', 'speaker', 'amp', 'networking', 'session', 'electric', 'vehicle', 'sustainable', 'transportation', 'canada', 'toronto', 'sustainability', 'expert', 'july', '5', '2023', '630830', 'pm', 'ralph', 'thornton', 'community', 'centre', 'toronto', 'link', 'electricvehicle']",0.0,0.0,1.0,0.0,Neutral,[],"['canada', 'toronto', 'toronto']",0,2.4506817,-3.5697393,"(81, 149, 72)"
2551,Surly the way to make EV charging as easy as possible (besides plug and charge / wireless charging) is for chargers just to have reliable and fairly priced contactless payment,0,1,2023-06-08 08:57:04+00:00,"['surly', 'way', 'make', 'ev', 'charging', 'easy', 'possible', 'besides', 'plug', 'charge', 'wireless', 'charging', 'charger', 'reliable', 'fairly', 'priced', 'contactless', 'payment']",0.0,0.146,0.854,0.4404,Positive,[],[],0,4.3054323,-4.926682,"(81, 149, 72)"
2552,"@andylong Edinburgh is taking a different approach - designated EV charging bays in streets, so you would park in those when charging, but that ignores the capacity issue.",0,1,2023-06-08 08:42:04+00:00,"['andylong', 'edinburgh', 'taking', 'different', 'approach', 'designated', 'ev', 'charging', 'bay', 'street', 'would', 'park', 'charging', 'ignores', 'capacity', 'issue']",0.123,0.0,0.877,-0.2732,Negative,[],[],0,4.103701,-4.782248,"(81, 149, 72)"
2553,"@benroyals @guardian Looks like promise of the sunlit uplands, but reality bites. Try once a long journey (400 miles +) in winter and check how many  EV chargers are on your route, how many of them working and how long is the queue to chargers and how much is the cost of charging…",0,1,2023-06-08 08:29:26+00:00,"['benroyals', 'guardian', 'look', 'like', 'promise', 'sunlit', 'upland', 'reality', 'bite', 'try', 'long', 'journey', '400', 'mile', 'winter', 'check', 'many', 'ev', 'charger', 'route', 'many', 'working', 'long', 'queue', 'charger', 'much', 'cost', 'charging…']",0.0,0.156,0.844,0.5859,Positive,[],[],0,4.0817337,-4.895308,"(81, 149, 72)"
2554,"Introducing our fastest charging station ever: the EVBox Troniq High Power ⚡

The station, already tested in the field, can deliver 400 kW and add up to 100 km of range in just three minutes. 

Learn more about Troniq High Power: https://t.co/lwvZ0Ueana

#EV #EVcharging",0,1,2023-06-08 08:25:00+00:00,"['troducing', 'fastest', 'charging', 'station', 'ever', 'evbox', 'troniq', 'high', 'power', '⚡', 'station', 'already', 'tested', 'field', 'deliver', '400', 'kw', 'add', '100', 'km', 'range', 'three', 'minute', 'learn', 'troniq', 'high', 'power', 'ev', 'evcharging']",0.0,0.0,1.0,0.0,Neutral,[],[],0,4.0551963,-4.9522696,"(81, 149, 72)"
2555,@Karl_Milner It’s a bit like the pad charging for phones but it’s a long way off &amp; you’re right the cost of these would be astronomical not to mention how often the road by me (Springs Lane) is dug up they’d alwsys be out of use! I’m afraid the infrastructure behind EV’s is lagging way behind,0,1,2023-06-08 08:16:09+00:00,"['arlmilner', '’', 'bit', 'like', 'pad', 'charging', 'phone', '’', 'long', 'way', 'amp', '’', 'right', 'cost', 'would', 'astronomical', 'mention', 'often', 'road', 'spring', 'lane', 'dug', '’', 'alwsys', 'use', '’', 'afraid', 'infrastructure', 'behind', 'ev', '’', 'lagging', 'way', 'behind']",0.069,0.082,0.85,0.1027,Positive,[],[],0,4.104548,-4.6967144,"(81, 149, 72)"
2556,@Knowlesy83 @AbigailDombey @DrSimEvans @guardian EV charging infrastructure is really quite a modest infrastructure project compared to overhauling the nation's public transport and cycling infrastructure to allow it to take a large chunk of the mode share from cars.,0,1,2023-06-08 08:02:18+00:00,"['owlesy83', 'abigaildombey', 'drsimevans', 'guardian', 'ev', 'charging', 'infrastructure', 'really', 'quite', 'modest', 'infrastructure', 'project', 'compared', 'overhauling', 'nation', 'public', 'transport', 'cycling', 'infrastructure', 'allow', 'take', 'large', 'chunk', 'mode', 'share', 'car']",0.0,0.146,0.854,0.4767,Positive,['owlesy83'],[],0,3.9046376,-4.774951,"(81, 149, 72)"
2557,"@Karl_Milner Yeah, you are right that the practicalities of EV charging will have to be solved somehow. My response was a bit of cheeky wishful thinking.

But Ilkley is already a great place to live car-free. I reckon more folks could do it relatively easily.",0,1,2023-06-08 07:40:32+00:00,"['arlmilner', 'yeah', 'right', 'practicality', 'ev', 'charging', 'solved', 'somehow', 'response', 'bit', 'cheeky', 'wishful', 'thinking', 'ilkley', 'already', 'great', 'place', 'live', 'carfree', 'reckon', 'folk', 'could', 'relatively', 'easily']",0.0,0.351,0.649,0.8689,Positive,[],[],0,4.035263,-4.7000804,"(81, 149, 72)"
2558,"📣 Huge news for EV drivers – RAA charge has already delivered 25% of South Australia’s border-to-border charging network ⚡

Keep an eye out next time you're in the Adelaide CBD – you’ll see that more than half of EV chargers are yellow now!⁠ 

More: https://t.co/EJ5Sdeag0D",0,1,2023-06-08 07:17:30+00:00,"['📣', 'huge', 'news', 'ev', 'driver', '–', 'raa', 'charge', 'already', 'delivered', '25', 'south', 'australia', '’', 'bordertoborder', 'charging', 'network', '⚡', 'keep', 'eye', 'next', 'time', 'youre', 'adelaide', 'cbd', '–', '’', 'see', 'half', 'ev', 'charger', 'yellow', 'now\u2060']",0.0,0.081,0.919,0.3182,Positive,['📣 huge news'],[],0,4.2353945,-4.684291,"(81, 149, 72)"
2559,"@QuentinWillson @guardian Unfortunately, after politely asking my neighbours if they'd mind their houses being demoilshed, allowing access to park my car outside to permit EV charging? Well, even bribery of cheese biscuit selection and chutneys has fallen on deaf ears. 
1xBP charging pt. 4mile radius🤔",0,1,2023-06-08 07:16:04+00:00,"['quentinwillson', 'guardian', 'unfortunately', 'politely', 'asking', 'neighbour', 'theyd', 'mind', 'house', 'demoilshed', 'allowing', 'access', 'park', 'car', 'outside', 'permit', 'ev', 'charging', 'well', 'even', 'bribery', 'cheese', 'biscuit', 'selection', 'chutney', 'fallen', 'deaf', 'ear', '1xbp', 'charging', 'pt', '4mile', 'radius🤔']",0.132,0.057,0.811,-0.4215,Negative,[],[],0,4.1172576,-4.8253016,"(81, 149, 72)"
2560,@scarey13 @DrSimEvans @guardian Google pop up EV charging. A solution will be found - there’s a fortune to be made there.,0,1,2023-06-08 07:15:08+00:00,"['scarey13', 'drsimevans', 'guardian', 'google', 'pop', 'ev', 'charging', 'solution', 'found', '’', 'fortune', 'made']",0.0,0.187,0.813,0.3182,Positive,[],[],0,3.9924574,-4.8871207,"(81, 149, 72)"
2561,"500,000 charging points in the EU! Enough for today’s charging needs, yet too many white spots in the EU, and work for freight charging has only started!

Our work on EV roaming means less chargers needed, and a better business case…#OCPI @evroaming 

https://t.co/MJYYKs8K9X",0,1,2023-06-08 06:41:05+00:00,"['500000', 'charging', 'point', 'eu', 'enough', 'today', '’', 'charging', 'need', 'yet', 'many', 'white', 'spot', 'eu', 'work', 'freight', 'charging', 'started', 'work', 'ev', 'roaming', 'mean', 'le', 'charger', 'needed', 'better', 'business', 'case…ocpi', 'evroaming']",0.0,0.097,0.903,0.4404,Positive,"['eu', 'eu']",[],0,4.0467854,-4.770109,"(81, 149, 72)"
2562,Sadiq Khan has claimed that Government ministers needed to “pick up the pace” in providing EV infrastructure nationally https://t.co/snPai5MVxq,0,1,2023-06-08 06:39:10+00:00,"['sadiq', 'khan', 'claimed', 'government', 'minister', 'needed', '“', 'pick', 'pace', '”', 'providing', 'ev', 'infrastructure', 'nationally']",0.0,0.0,1.0,0.0,Neutral,[],[],0,3.7496784,-4.6647344,"(81, 149, 72)"
2563,"@ThisIsBrucifer @QuentinWillson @Ian_Green_ @TheAA_UK All these people with drives that can have chargers installed always forget that there are millions of homes that can’t have drives or the associated charging facilities, or even afford an EV.
EVs are no go for a large proportion of the population. https://t.co/YIPph0UY1k",0,1,2023-06-08 06:34:30+00:00,"['thisisbrucifer', 'quentinwillson', 'iangreen', 'theaauk', 'people', 'drive', 'charger', 'installed', 'always', 'forget', 'million', 'home', '’', 'drive', 'associated', 'charging', 'facility', 'even', 'afford', 'ev', 'ev', 'go', 'large', 'proportion', 'population']",0.076,0.0,0.924,-0.2263,Negative,[],[],0,4.13635,-4.6482625,"(81, 149, 72)"
2564,"According to CBRE South Asia's research 'Electric Vehicles in India - New Wheels on the Roads,' Uttar Pradesh and Maharashtra are leading manufacturers of EV charging infrastructure among India's 28 states and 8 union territories.

Read more at:
https://t.co/fJUrVcbHuM",0,1,2023-06-08 06:23:56+00:00,"['according', 'cbre', 'south', 'asia', 'research', 'electric', 'vehicle', 'india', 'new', 'wheel', 'road', 'uttar', 'pradesh', 'maharashtra', 'leading', 'manufacturer', 'ev', 'charging', 'infrastructure', 'among', 'india', '28', 'state', '8', 'union', 'territory', 'read']",0.0,0.0,1.0,0.0,Neutral,[],['india'],0,3.943406,-3.3144674,"(81, 149, 72)"
2565,"【🇵🇭 Checked】

If you pre-book a mobile EV charge through the app, it can be brought to the charging point where you park the car.🔌

#DMM英会話
#DMMEnglishConversation https://t.co/lulArnLo5Y",0,1,2023-06-08 05:27:20+00:00,"['【🇵🇭', 'checked】', 'prebook', 'mobile', 'ev', 'charge', 'app', 'brought', 'charging', 'point', 'park', 'car🔌', 'dmm英会話', 'dmmenglishconversation']",0.0,0.0,1.0,0.0,Neutral,[],[],0,4.1228137,-4.94242,"(81, 149, 72)"
2566,"Ziggy, the portable #robotic #EV #charger, is set to be installed at the Dallas Fort Worth (DFW) International Airport in Texas to meet the increasing demand for EV charging among travelers. https://t.co/9gJbuC0SfF",0,1,2023-06-08 04:31:08+00:00,"['ziggy', 'portable', 'robotic', 'ev', 'charger', 'set', 'installed', 'dallas', 'fort', 'worth', 'dfw', 'international', 'airport', 'texas', 'meet', 'increasing', 'demand', 'ev', 'charging', 'among', 'traveler']",0.067,0.085,0.848,0.1027,Positive,[],"['dallas', 'texas']",0,4.0575304,-5.088221,"(81, 149, 72)"
2567,@peevedccprof They always do precisely the wrong thing. First thing they did were rip out EV charging stations and cancel a windfarm project. https://t.co/StCGe0WVl6,0,1,2023-06-08 01:44:02+00:00,"['peevedccprof', 'always', 'precisely', 'wrong', 'thing', 'first', 'thing', 'rip', 'ev', 'charging', 'station', 'cancel', 'windfarm', 'project']",0.298,0.0,0.702,-0.6249,Negative,[],[],0,4.0367904,-4.966113,"(81, 149, 72)"
2568,@GritGrowthCap @ollieprimark That’s ridiculous given the cost of charging. Renting a non-Tesla EV sounds miserable,0,1,2023-06-08 00:30:47+00:00,"['gritgrowthcap', 'ollieprimark', '’', 'ridiculous', 'given', 'cost', 'charging', 'renting', 'nontesla', 'ev', 'sound', 'miserable']",0.388,0.0,0.612,-0.6908,Negative,[],[],0,3.9950001,-4.5268564,"(81, 149, 72)"
2569,"@jessica_kirsh @AdamPriceCO @Tesla I'm so glad I've switched to an EV,  I just plug in at home and wait for the electricity bill (shock) to arrive. Month of May was the first time I just charged from home. Will see if it's cheaper than fast charging at the stations, where there is only 1 charger/station.",0,1,2023-06-07 23:34:44+00:00,"['jessicakirsh', 'adampriceco', 'tesla', 'im', 'glad', 'ive', 'switched', 'ev', 'plug', 'home', 'wait', 'electricity', 'bill', 'shock', 'arrive', 'month', 'may', 'first', 'time', 'charged', 'home', 'see', 'cheaper', 'fast', 'charging', 'station', '1', 'chargerstatio']",0.14,0.096,0.764,-0.1027,Negative,[],[],0,4.293225,-4.9342065,"(81, 149, 72)"
2570,"Raymond Huff: ""No retailer is going to risk their own money to install an EV charging station while Xcel is building hundreds of stations using ratepayer money, getting paid for each one, and deterring any competition.""
https://t.co/Csmt60DsQt",0,1,2023-06-07 23:18:45+00:00,"['raymond', 'huff', 'retailer', 'going', 'risk', 'money', 'install', 'ev', 'charging', 'station', 'xcel', 'building', 'hundred', 'station', 'using', 'ratepayer', 'money', 'getting', 'paid', 'one', 'deterring', 'competition']",0.091,0.0,0.909,-0.2732,Negative,[],[],0,4.092301,-4.9425435,"(81, 149, 72)"
2571,"@QuincyEdmundLee @ElectricEraTech @EPRINews Yeah I know about the Faraday cage, but didn't know if they implement it in EV. Cost is still outrageous, and looks to be set up to have insane prices on electric in the future. Plus battery life is still very poor despite how far it has come. Charging isn't quick enough either.",0,1,2023-06-07 22:51:21+00:00,"['quincyedmundlee', 'electriceratech', 'eprinews', 'yeah', 'know', 'faraday', 'cage', 'didnt', 'know', 'implement', 'ev', 'cost', 'still', 'outrageous', 'look', 'set', 'insane', 'price', 'electric', 'future', 'plus', 'battery', 'life', 'still', 'poor', 'despite', 'far', 'come', 'charging', 'isnt', 'quick', 'enough', 'either']",0.22,0.055,0.725,-0.765,Negative,[],[],0,4.134876,-4.795896,"(81, 149, 72)"
